XP_022324467.1	Chitin_synth_2	4.2999999999999996e-24	1.2e-26	7.3e-23	uncharacterized protein LOC111125208 isoform X1 [Crassostrea virginica]
XP_041645086.1	Chitin_synth_2	4.5e-24	7.800000000000001e-22	5e-18	chitin synthase 1 [Cheilinus undulatus]
XP_021330071.1	Chitin_synth_2	4.7e-24	5.2e-26	3.3e-22	uncharacterized protein si:ch211-264e16.1 isoform X3 [Danio rerio]
XP_033160648.1	Chitin_synth_2	5.5999999999999996e-24	5.7e-26	3.6000000000000003e-22	chitin synthase chs-2 [Drosophila mauritiana]
XP_030646448.1	Chitin_synth_2	5.5999999999999996e-24	8.9e-28	5.5999999999999996e-24	chitin synthase chs-1-like [Chanos chanos]
XP_016032928.2	Chitin_synth_2	5.8e-24	5.8e-26	3.7000000000000005e-22	chitin synthase chs-2 [Drosophila simulans]
NP_001137997.2	Chitin_synth_2	6.0999999999999996e-24	9.4e-26	6e-22	chitin synthase 2  isoform C [Drosophila melanogaster]
NP_524209.3	Chitin_synth_2	6.199999999999999e-24	9.5e-26	6e-22	chitin synthase 2  isoform D [Drosophila melanogaster]
XP_001958473.1	Chitin_synth_2	6.199999999999999e-24	1.4e-25	9.1e-22	chitin synthase chs-2 [Drosophila ananassae]
XP_030646444.1	Chitin_synth_2	6.499999999999999e-24	1e-27	6.499999999999999e-24	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Chanos chanos]
XP_039312304.1	Chitin_synth_2	7.499999999999999e-24	9.999999999999999e-27	6.3e-23	chitin synthase chs-2 [Solenopsis invicta]
XP_043885771.1	Chitin_synth_2	9.499999999999999e-24	1.1e-22	7e-19	chitin synthase 1 isoform X2 [Solea senegalensis]
XP_043885769.1	Chitin_synth_2	9.499999999999999e-24	1.1e-22	7e-19	chitin synthase 1 isoform X1 [Solea senegalensis]
XP_031170030.1	Chitin_synth_2	1.1e-23	7.900000000000001e-22	5e-18	chitin synthase 1 [Sander lucioperca]
XP_037938535.1	Chitin_synth_2	1.2e-23	1.9e-27	1.2e-23	chitin synthase chs-2 [Teleopsis dalmanni]
XP_028975632.2	Chitin_synth_2	1.4000000000000002e-23	4.9000000000000005e-27	3.1e-23	chitin synthase chs-2-like isoform X1 [Esox lucius]
XP_041664363.1	Chitin_synth_2	1.4000000000000002e-23	6.8e-25	4.3e-21	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Cheilinus undulatus]
XP_037721276.1	Chitin_synth_2	1.5e-23	7.3e-26	4.600000000000001e-22	chitin synthase chs-2 [Drosophila subpulchrella]
XP_035684244.1	Chitin_synth_2	1.6000000000000002e-23	3.5e-26	2.2e-22	uncharacterized protein LOC118421190 [Branchiostoma floridae]
XP_012710607.2	Chitin_synth_2	1.7e-23	9.9e-22	6.3e-18	chitin synthase 1 [Fundulus heteroclitus]
XP_029950724.1	Chitin_synth_2	1.8e-23	2.8000000000000004e-22	1.7e-18	chitin synthase chs-2-like [Salarias fasciatus]
XP_039594921.1	Chitin_synth_2	2.2e-23	2.6e-23	1.7e-19	chitin synthase 1 [Polypterus senegalus]
XP_037396071.1	Chitin_synth_2	2.8000000000000003e-23	2.1e-24	1.3e-20	chitin synthase chs-2 [Pygocentrus nattereri]
XP_016927016.2	Chitin_synth_2	3.3e-23	7.4e-26	4.7e-22	chitin synthase chs-2 [Drosophila suzukii]
XP_041836604.1	Chitin_synth_2	3.3e-23	1.5e-21	9.8e-18	chitin synthase 1 [Melanotaenia boesemani]
XP_016770740.1	Chitin_synth_2	3.5e-23	9.6e-27	6e-23	chitin synthase chs-2 isoform X5 [Apis mellifera]
XP_026798939.2	Chitin_synth_2	3.6e-23	1.2e-21	7.7e-18	chitin synthase 1 [Pangasianodon hypophthalmus]
XP_014035675.1	Chitin_synth_2	4.3e-23	4e-22	2.6e-18	PREDICTED: uncharacterized protein LOC106589822 isoform X2 [Salmo salar]
XP_014035674.1	Chitin_synth_2	4.3e-23	4e-22	2.6e-18	PREDICTED: uncharacterized protein LOC106589822 isoform X1 [Salmo salar]
XP_014042462.1	Chitin_synth_2	5.2e-23	3.6e-23	2.3e-19	PREDICTED: chitin synthase 8-like [Salmo salar]
XP_010887243.2	Chitin_synth_2	5.4e-23	2.9e-22	1.8e-18	chitin synthase 1 [Esox lucius]
XP_043992616.1	Chitin_synth_2	5.600000000000001e-23	1.9e-21	1.2e-17	chitin synthase 1 [Gambusia affinis]
XP_040026061.1	Chitin_synth_2	6.1e-23	1.3e-21	7.9e-18	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Gasterosteus aculeatus aculeatus]
XP_023849443.1	Chitin_synth_2	6.3e-23	5.1e-22	3.2e-18	uncharacterized protein LOC111968120 isoform X2 [Salvelinus alpinus]
XP_023849442.1	Chitin_synth_2	6.400000000000001e-23	5.1e-22	3.2e-18	uncharacterized protein LOC111968120 isoform X1 [Salvelinus alpinus]
XP_038830536.1	Chitin_synth_2	8.1e-23	6.6e-22	4.2e-18	chitin synthase chs-2-like [Salvelinus namaycush]
XP_013983103.1	Chitin_synth_2	8.4e-23	4.4e-23	2.8e-19	PREDICTED: chitin synthase 2-like [Salmo salar]
XP_017274207.1	Chitin_synth_2	8.5e-23	5.1e-22	3.2e-18	chitin synthase 1 [Kryptolebias marmoratus]
XP_039984615.1	Chitin_synth_2	8.6e-23	9.9e-22	6.3e-18	chitin synthase 1 [Xiphias gladius]
XP_033839656.1	Chitin_synth_2	9.6e-23	7.200000000000001e-22	4.5e-18	chitin synthase 1 isoform X1 [Periophthalmus magnuspinnatus]
XP_033839663.1	Chitin_synth_2	9.6e-23	7.200000000000001e-22	4.5e-18	chitin synthase 1 isoform X2 [Periophthalmus magnuspinnatus]
XP_024244107.1	Chitin_synth_2	1.2e-22	7.100000000000001e-22	4.5e-18	chitin synthase chs-2 isoform X2 [Oncorhynchus tshawytscha]
XP_024244106.1	Chitin_synth_2	1.2e-22	7.100000000000001e-22	4.5e-18	chitin synthase chs-2 isoform X1 [Oncorhynchus tshawytscha]
XP_020336474.1	Chitin_synth_2	1.2e-22	7.100000000000001e-22	4.5e-18	chitin synthase chs-2 [Oncorhynchus kisutch]
XP_030597372.1	Chitin_synth_2	1.3e-22	1.9999999999999998e-26	1.3e-22	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Archocentrus centrarchus]
XP_040894744.1	Chitin_synth_2	1.3e-22	1.2e-21	7.4e-18	chitin synthase 1 [Toxotes jaculatrix]
XP_029496070.1	Chitin_synth_2	1.3e-22	5.1e-22	3.2e-18	chitin synthase chs-2-like isoform X2 [Oncorhynchus nerka]
XP_029496069.1	Chitin_synth_2	1.3e-22	5.1e-22	3.2e-18	chitin synthase chs-2-like isoform X1 [Oncorhynchus nerka]
XP_009305300.1	Chitin_synth_2	1.3e-22	2.9e-22	1.8e-18	uncharacterized protein LOC322468 isoform X1 [Danio rerio]
NP_001303255.1	Chitin_synth_2	1.3e-22	2.9e-22	1.8e-18	uncharacterized protein LOC322468 [Danio rerio]
XP_035656851.1	Chitin_synth_2	1.4000000000000002e-22	9.9e-22	6.2e-18	chitin synthase chs-2-like isoform X2 [Oncorhynchus keta]
XP_035656850.1	Chitin_synth_2	1.4000000000000002e-22	9.9e-22	6.3e-18	chitin synthase chs-2-like isoform X1 [Oncorhynchus keta]
XP_026086049.1	Chitin_synth_2	1.6000000000000002e-22	2.1e-24	1.3e-20	chitin synthase chs-1-like [Carassius auratus]
XP_035660388.1	Chitin_synth_2	1.8000000000000001e-22	2.8e-26	1.8000000000000001e-22	uncharacterized protein LOC118405094 [Branchiostoma floridae]
XP_021436644.1	Chitin_synth_2	1.8000000000000001e-22	5.4e-22	3.4e-18	chitin synthase chs-2 isoform X2 [Oncorhynchus mykiss]
XP_021436643.1	Chitin_synth_2	1.8000000000000001e-22	5.4e-22	3.4e-18	chitin synthase chs-2 isoform X1 [Oncorhynchus mykiss]
XP_037301744.1	Chitin_synth_2	1.9e-22	6.2e-26	3.9000000000000004e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like  partial [Manduca sexta]
XP_044051750.1	Chitin_synth_2	2e-22	4e-22	2.6e-18	chitin synthase 1 [Siniperca chuatsi]
XP_018604827.1	Chitin_synth_2	2e-22	1.2e-22	7.3e-19	chitin synthase chs-2-like [Scleropages formosus]
XP_023187927.1	Chitin_synth_2	2.3000000000000003e-22	1.7e-21	1.1e-17	uncharacterized protein LOC102216714 [Xiphophorus maculatus]
XP_031435173.2	Chitin_synth_2	2.3000000000000003e-22	1.1e-22	6.9e-19	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Clupea harengus]
XP_023863650.1	Chitin_synth_2	2.5000000000000002e-22	8.8e-22	5.6e-18	uncharacterized protein LOC111978084 [Salvelinus alpinus]
XP_014069157.1	Chitin_synth_2	2.6e-22	1.1e-21	7.1e-18	PREDICTED: uncharacterized protein LOC106612488 isoform X2 [Salmo salar]
XP_014069148.1	Chitin_synth_2	2.6e-22	1.1e-21	7.1e-18	PREDICTED: uncharacterized protein LOC106612488 isoform X1 [Salmo salar]
XP_033487927.1	Chitin_synth_2	2.7e-22	2.7e-21	1.7e-17	chitin synthase 1 [Epinephelus lanceolatus]
XP_041347263.1	Chitin_synth_2	2.8000000000000004e-22	4.4e-26	2.8000000000000004e-22	chitin synthase chs-1-like [Gigantopelta aegis]
XP_041744232.1	Chitin_synth_2	2.8000000000000004e-22	1.3e-21	8.4e-18	chitin synthase chs-2-like isoform X2 [Coregonus clupeaformis]
XP_041744224.1	Chitin_synth_2	2.8000000000000004e-22	1.3e-21	8.4e-18	chitin synthase chs-2-like isoform X1 [Coregonus clupeaformis]
XP_031691303.1	Chitin_synth_2	3.1e-22	5.700000000000001e-22	3.6e-18	chitin synthase chs-2 isoform X2 [Oncorhynchus kisutch]
XP_020349557.1	Chitin_synth_2	3.1e-22	5.700000000000001e-22	3.6e-18	chitin synthase chs-2 isoform X1 [Oncorhynchus kisutch]
XP_044203061.1	Chitin_synth_2	3.4000000000000003e-22	1.4e-21	8.6e-18	chitin synthase 1 [Thunnus albacares]
XP_020721094.1	Chitin_synth_2	3.4000000000000003e-22	5.4e-26	3.4000000000000003e-22	uncharacterized protein LOC100651910 [Bombus terrestris]
XP_042266512.1	Chitin_synth_2	4.3e-22	1.3e-21	8.1e-18	chitin synthase 1 [Thunnus maccoyii]
XP_037609379.1	Chitin_synth_2	4.7e-22	4.900000000000001e-22	3.1e-18	chitin synthase 1 [Sebastes umbrosus]
XP_043578934.1	Chitin_synth_2	4.900000000000001e-22	7.7e-26	4.900000000000001e-22	chitin synthase chs-2-like isoform X3 [Bombus pyrosoma]
XP_042343741.1	Chitin_synth_2	4.900000000000001e-22	2.4e-21	1.5e-17	chitin synthase 1 [Plectropomus leopardus]
XP_043578928.1	Chitin_synth_2	4.900000000000001e-22	7.8e-26	4.900000000000001e-22	chitin synthase chs-2-like isoform X2 [Bombus pyrosoma]
XP_011490431.1	Chitin_synth_2	5e-22	1.4e-21	9.1e-18	uncharacterized protein LOC105357250 [Oryzias latipes]
XP_043578920.1	Chitin_synth_2	5.1e-22	7.999999999999999e-26	5.1e-22	chitin synthase chs-2-like isoform X1 [Bombus pyrosoma]
XP_022304825.1	Chitin_synth_2	5.300000000000001e-22	2.7e-21	1.7e-17	uncharacterized protein LOC111111926 [Crassostrea virginica]
XP_029000539.1	Chitin_synth_2	6.2e-22	1.9e-21	1.2e-17	chitin synthase 1 isoform X2 [Betta splendens]
XP_029000538.1	Chitin_synth_2	6.2e-22	1.9e-21	1.2e-17	chitin synthase 1 isoform X1 [Betta splendens]
XP_036356166.1	Chitin_synth_2	6.2e-22	9.8e-26	6.2e-22	chitin synthase chs-1-like  partial [Octopus vulgaris]
XP_036374397.1	Chitin_synth_2	6.800000000000001e-22	1.2e-25	7.6e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Megalops cyprinoides]
XP_011440423.3	Chitin_synth_2	7.7e-22	7.900000000000001e-22	5e-18	uncharacterized protein LOC105337412 [Crassostrea gigas]
XP_002127419.2	Chitin_synth_2	1.1e-21	1.7e-25	1.1e-21	chitin synthase-like [Ciona intestinalis]
XP_036403039.1	Chitin_synth_2	1.1e-21	4.9e-23	3.1e-19	chitin synthase 1 [Megalops cyprinoides]
XP_031417776.2	Chitin_synth_2	1.2e-21	4.6e-25	2.9e-21	LOW QUALITY PROTEIN: chitin synthase chs-2 [Clupea harengus]
XP_024150646.1	Chitin_synth_2	1.2e-21	1.6e-21	1e-17	chitin synthase 1 [Oryzias melastigma]
XP_037102964.1	Chitin_synth_2	1.4e-21	1.3e-21	8.4e-18	chitin synthase 1 [Syngnathus acus]
XP_026135089.1	Chitin_synth_2	1.5e-21	4.7e-21	3e-17	chitin synthase chs-2-like [Carassius auratus]
XP_017842695.2	Chitin_synth_2	1.7e-21	5.8e-24	3.6e-20	LOW QUALITY PROTEIN: chitin synthase chs-2 [Drosophila busckii]
XP_017207547.2	Chitin_synth_2	2e-21	4.9e-23	3.1e-19	uncharacterized protein si:ch211-219a15.4 [Danio rerio]
NP_001245291.1	Chitin_synth_2	2.2e-21	7.2999999999999995e-25	4.6e-21	chitin synthase A [Bombyx mori]
XP_025094394.1	Chitin_synth_2	2.3e-21	9.199999999999999e-24	5.8e-20	uncharacterized protein LOC112564043 [Pomacea canaliculata]
XP_017159367.1	Chitin_synth_2	2.4e-21	1.2e-20	7.6e-17	PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC103462893 [Poecilia reticulata]
XP_040570242.1	Chitin_synth_2	2.6e-21	4.1e-25	2.6e-21	chitin synthase chs-2-like isoform X1 [Lepeophtheirus salmonis]
XP_042624309.1	Chitin_synth_2	2.6e-21	1.6e-21	9.9e-18	chitin synthase chs-2-like isoform X1 [Cyprinus carpio]
XP_040570244.1	Chitin_synth_2	2.6e-21	4.1e-25	2.6e-21	chitin synthase chs-2-like isoform X2 [Lepeophtheirus salmonis]
XP_042624310.1	Chitin_synth_2	2.6e-21	1.6e-21	9.9e-18	chitin synthase chs-2-like isoform X2 [Cyprinus carpio]
XP_031435213.1	Chitin_synth_2	3.2e-21	1.3e-22	8.2e-19	chitin synthase 1 [Clupea harengus]
XP_017134826.1	Chitin_synth_2	3.5e-21	5.5e-25	3.5e-21	chitin synthase chs-2 [Drosophila miranda]
XP_036362447.1	Chitin_synth_2	3.5e-21	8.599999999999999e-24	5.4e-20	uncharacterized protein LOC118765089 [Octopus vulgaris]
XP_034044491.1	Chitin_synth_2	3.8e-21	3.7000000000000005e-22	2.3e-18	chitin synthase 1 [Thalassophryne amazonica]
XP_034109385.1	Chitin_synth_2	3.9e-21	2.0000000000000002e-24	1.3e-20	chitin synthase chs-2 [Drosophila albomicans]
XP_035011461.1	Chitin_synth_2	4.5e-21	6.2e-21	3.9e-17	chitin synthase 1 [Hippoglossus stenolepis]
XP_036951172.1	Chitin_synth_2	6.5e-21	1.1e-21	7.2e-18	chitin synthase 1 [Acanthopagrus latus]
XP_001352881.4	Chitin_synth_2	7.8e-21	1.2e-24	7.8e-21	chitin synthase chs-2 [Drosophila pseudoobscura]
XP_040056443.1	Chitin_synth_2	8.9e-21	1.5e-20	9.2e-17	chitin synthase 1 [Gasterosteus aculeatus aculeatus]
XP_034433772.1	Chitin_synth_2	1.1e-20	5.7e-21	3.6e-17	chitin synthase 1 [Hippoglossus hippoglossus]
XP_036362163.1	Chitin_synth_2	1.1e-20	1.7e-24	1.1e-20	uncharacterized protein LOC118765021 [Octopus vulgaris]
XP_035485068.1	Chitin_synth_2	1.1e-20	5.1e-21	3.3e-17	LOW QUALITY PROTEIN: chitin synthase 1 [Scophthalmus maximus]
XP_035684218.1	Chitin_synth_2	1.5e-20	5.4e-21	3.4e-17	uncharacterized protein LOC118421164 [Branchiostoma floridae]
XP_035699691.1	Chitin_synth_2	1.6e-20	2.5999999999999996e-24	1.6e-20	uncharacterized protein LOC118432263 [Branchiostoma floridae]
XP_041107621.1	Chitin_synth_2	1.9e-20	1.3e-21	8.3e-18	chitin synthase chs-2-like [Polyodon spathula]
XP_032377131.1	Chitin_synth_2	2.7e-20	8.700000000000001e-22	5.5e-18	chitin synthase chs-1-like [Etheostoma spectabile]
XP_015218226.1	Chitin_synth_2	3.8e-20	2.9e-23	1.8e-19	PREDICTED: uncharacterized protein LOC107079351 [Lepisosteus oculatus]
XP_034733388.1	Chitin_synth_2	4.3e-20	9.1e-22	5.8e-18	chitin synthase 1 [Etheostoma cragini]
XP_032416117.1	Chitin_synth_2	4.5e-20	8.9e-22	5.7e-18	chitin synthase chs-2-like isoform X2 [Xiphophorus hellerii]
XP_032416116.1	Chitin_synth_2	4.5e-20	9e-22	5.7e-18	chitin synthase chs-2-like isoform X1 [Xiphophorus hellerii]
XP_022306571.1	Chitin_synth_2	6.4e-20	3.6e-21	2.3e-17	uncharacterized protein LOC111112966 isoform X2 [Crassostrea virginica]
XP_007250610.2	Chitin_synth_2	7.7e-20	1.2e-23	7.7e-20	uncharacterized protein LOC103046676 [Astyanax mexicanus]
XP_015809262.1	Chitin_synth_2	8.5e-20	4.900000000000001e-22	3.1e-18	PREDICTED: uncharacterized protein LOC107381858 [Nothobranchius furzeri]
XP_017283082.2	Chitin_synth_2	1e-19	4.3e-22	2.7e-18	chitin synthase chs-1-like isoform X4 [Kryptolebias marmoratus]
XP_037831667.1	Chitin_synth_2	1e-19	5.1e-22	3.2e-18	chitin synthase chs-1-like isoform X3 [Kryptolebias marmoratus]
XP_037831666.1	Chitin_synth_2	1.2e-19	5.600000000000001e-22	3.5e-18	chitin synthase chs-1-like isoform X2 [Kryptolebias marmoratus]
XP_029976891.1	Chitin_synth_2	1.4e-19	3.5e-23	2.2e-19	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Salarias fasciatus]
XP_034536216.1	Chitin_synth_2	2.3e-19	1.7000000000000002e-22	1.1e-18	chitin synthase 1 [Notolabrus celidotus]
XP_041365297.1	Chitin_synth_2	2.3e-19	3.7e-23	2.3e-19	uncharacterized protein LOC121380520 [Gigantopelta aegis]
XP_022537815.1	Chitin_synth_2	2.7e-19	1.4000000000000002e-22	9.1e-19	LOW QUALITY PROTEIN: uncharacterized protein LOC103041484 [Astyanax mexicanus]
XP_025092648.1	Chitin_synth_2	4.1e-19	5.1e-20	3.2e-16	uncharacterized protein LOC112563113 [Pomacea canaliculata]
XP_029655378.2	Chitin_synth_2	4.3e-19	6.8e-23	4.3e-19	uncharacterized protein LOC115229098  partial [Octopus vulgaris]
XP_033762780.1	Chitin_synth_2	6e-19	5e-20	3.2e-16	uncharacterized protein LOC117344218 [Pecten maximus]
XP_030232360.1	Chitin_synth_2	6.4e-19	2e-21	1.3e-17	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Gadus morhua]
XP_023007999.2	Chitin_synth_2	7.5e-19	7.100000000000001e-22	4.5e-18	chitin synthase chs-1-like [Maylandia zebra]
XP_020944639.1	Chitin_synth_2	8.7e-19	0.0013	8.2	hyaluronan synthase 2-like [Sus scrofa]
XP_017580185.1	Chitin_synth_2	1.4e-18	2.3000000000000003e-22	1.4e-18	chitin synthase 1 [Pygocentrus nattereri]
XP_019214875.1	Chitin_synth_2	1.6e-18	1.9e-21	1.2e-17	chitin synthase chs-1 [Oreochromis niloticus]
XP_035256043.1	Chitin_synth_2	1.8e-18	2.9e-22	1.8e-18	chitin synthase 1 [Anguilla anguilla]
XP_041920815.1	Chitin_synth_2	2.4e-18	9.9e-22	6.2e-18	chitin synthase 1 [Alosa sapidissima]
XP_037831671.1	Chitin_synth_2	2.6e-18	4.4e-22	2.8e-18	chitin synthase chs-1-like isoform X5 [Kryptolebias marmoratus]
XP_037831668.1	Chitin_synth_2	4.6e-18	7.200000000000001e-22	4.6e-18	chitin synthase chs-1-like isoform X1 [Kryptolebias marmoratus]
XP_024864200.1	Chitin_synth_2	6.2e-18	9.800000000000001e-22	6.2e-18	chitin synthase chs-2-like isoform X1 [Kryptolebias marmoratus]
XP_031597611.1	Chitin_synth_2	8.3e-18	1.9e-21	1.2e-17	chitin synthase 1 [Oreochromis aureus]
XP_019109831.1	Chitin_synth_2	1.5e-17	1.6e-20	1e-16	chitin synthase chs-2 [Larimichthys crocea]
XP_043111067.1	Chitin_synth_2	1.7e-17	2.7e-21	1.7e-17	chitin synthase 1 [Puntigrus tetrazona]
XP_033824688.1	Chitin_synth_2	1.7e-17	0.097	610.0	hyaluronan synthase 3 [Periophthalmus magnuspinnatus]
XP_040185150.1	Chitin_synth_2	2.1e-17	0.011	67.0	hyaluronan synthase 3 isoform X2 [Rana temporaria]
XP_042592125.1	Chitin_synth_2	2.1e-17	3.3e-21	2.1e-17	chitin synthase chs-2-like [Cyprinus carpio]
XP_040185149.1	Chitin_synth_2	2.4e-17	0.011	70.0	hyaluronan synthase 3 isoform X1 [Rana temporaria]
XP_039593205.1	Chitin_synth_2	2.7e-17	0.014	89.0	hyaluronan synthase 2 [Polypterus senegalus]
XP_034419469.1	Chitin_synth_2	2.7e-17	6.1e-21	3.8e-17	chitin synthase 1 [Cyclopterus lumpus]
XP_004556264.1	Chitin_synth_2	3.1e-17	0.081	510.0	hyaluronan synthase 3 [Maylandia zebra]
XP_043297442.1	Chitin_synth_2	3.8e-17	0.024	150.0	hyaluronan synthase 2-like [Cervus canadensis]
XP_037548982.1	Chitin_synth_2	3.8e-17	1.3e-19	8.2e-16	chitin synthase chs-1-like  partial [Nematolebias whitei]
XP_007249277.2	Chitin_synth_2	3.9e-17	0.24	1500.0	hyaluronan synthase 3 [Astyanax mexicanus]
XP_025139081.1	Chitin_synth_2	4.3e-17	0.017	110.0	hyaluronan synthase 2-like [Bubalus bubalis]
XP_005354658.1	Chitin_synth_2	4.5e-17	0.016	100.0	hyaluronan synthase 2 [Microtus ochrogaster]
XP_042103442.1	Chitin_synth_2	4.7e-17	0.023	140.0	hyaluronan synthase 2-like [Ovis aries]
XP_012598796.1	Chitin_synth_2	5e-17	0.016	100.0	hyaluronan synthase 2 [Microcebus murinus]
XP_043738311.1	Chitin_synth_2	5.2e-17	0.024	150.0	hyaluronan synthase 2-like [Cervus elaphus]
XP_038199534.1	Chitin_synth_2	5.3e-17	0.02	130.0	hyaluronan synthase 2 [Arvicola amphibius]
XP_034541949.1	Chitin_synth_2	5.4e-17	0.2	1300.0	hyaluronan synthase 3 [Notolabrus celidotus]
NP_001075479.1	Chitin_synth_2	5.5e-17	0.016	100.0	hyaluronan synthase 2 [Oryctolagus cuniculus]
XP_008253862.1	Chitin_synth_2	5.5e-17	0.016	100.0	PREDICTED: hyaluronan synthase 2 isoform X1 [Oryctolagus cuniculus]
XP_027287481.1	Chitin_synth_2	5.5e-17	0.015	98.0	hyaluronan synthase 2 isoform X3 [Cricetulus griseus]
XP_030221823.1	Chitin_synth_2	5.5e-17	0.32	2000.0	hyaluronan synthase 3 [Gadus morhua]
XP_004580762.1	Chitin_synth_2	5.5e-17	0.015	95.0	hyaluronan synthase 2 [Ochotona princeps]
NP_037285.1	Chitin_synth_2	5.6e-17	0.018	110.0	hyaluronan synthase 2 [Rattus norvegicus]
XP_032746737.1	Chitin_synth_2	5.6e-17	0.018	110.0	hyaluronan synthase 2 [Rattus rattus]
XP_034031463.1	Chitin_synth_2	5.8e-17	0.22	1400.0	hyaluronan synthase 3 [Thalassophryne amazonica]
XP_030586823.1	Chitin_synth_2	5.9e-17	0.17	1100.0	LOW QUALITY PROTEIN: hyaluronan synthase 3 [Archocentrus centrarchus]
XP_042352650.1	Chitin_synth_2	6.2e-17	0.18	1200.0	hyaluronan synthase 3 [Plectropomus leopardus]
NP_032242.3	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Mus musculus]
XP_006982443.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Peromyscus maniculatus bairdii]
XP_021039450.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Mus caroli]
XP_028727736.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Peromyscus leucopus]
XP_031214923.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Mastomys coucha]
XP_034373127.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Arvicanthis niloticus]
XP_036064564.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Onychomys torridus]
XP_021072243.1	Chitin_synth_2	6.2e-17	0.018	110.0	hyaluronan synthase 2 [Mus pahari]
XP_005316252.1	Chitin_synth_2	6.3e-17	0.018	110.0	hyaluronan synthase 2 [Ictidomys tridecemlineatus]
XP_040024970.1	Chitin_synth_2	6.8e-17	0.15	920.0	hyaluronan synthase 3-like [Gasterosteus aculeatus aculeatus]
XP_030588331.1	Chitin_synth_2	7e-17	0.18	1200.0	hyaluronan synthase 3-like [Archocentrus centrarchus]
XP_031609345.1	Chitin_synth_2	7e-17	0.12	760.0	hyaluronan synthase 3 [Oreochromis aureus]
XP_040019543.1	Chitin_synth_2	7.3e-17	0.15	950.0	hyaluronan synthase 3-like isoform X1 [Gasterosteus aculeatus aculeatus]
XP_003449238.1	Chitin_synth_2	7.4e-17	0.12	780.0	hyaluronan synthase 3 [Oreochromis niloticus]
XP_028595727.1	Chitin_synth_2	7.8e-17	0.056	360.0	hyaluronan synthase 3 isoform X3 [Podarcis muralis]
XP_029909950.1	Chitin_synth_2	8.4e-17	0.18	1100.0	hyaluronan synthase 3 [Myripristis murdjan]
XP_040019544.1	Chitin_synth_2	8.4e-17	0.23	1400.0	hyaluronan synthase 3-like isoform X2 [Gasterosteus aculeatus aculeatus]
XP_028390573.1	Chitin_synth_2	8.5e-17	0.048	300.0	hyaluronan synthase 3 isoform X2 [Phyllostomus discolor]
NP_005319.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Homo sapiens]
XP_001098841.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Macaca mulatta]
XP_002759314.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Callithrix jacchus]
XP_003256212.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Nomascus leucogenys]
XP_005564062.1	Chitin_synth_2	8.6e-17	0.018	110.0	PREDICTED: hyaluronan synthase 2 [Macaca fascicularis]
XP_010379820.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Rhinopithecus roxellana]
XP_023078840.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Piliocolobus tephrosceles]
XP_024107202.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Pongo abelii]
XP_024201035.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Pan troglodytes]
XP_025250275.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Theropithecus gelada]
XP_030869424.1	Chitin_synth_2	8.6e-17	0.018	110.0	hyaluronan synthase 2 [Gorilla gorilla gorilla]
XP_038610300.1	Chitin_synth_2	8.6e-17	0.046	290.0	hyaluronan synthase 3 [Tachyglossus aculeatus]
XP_033012963.1	Chitin_synth_2	8.9e-17	0.045	290.0	hyaluronan synthase 3 [Lacerta agilis]
XP_043119939.1	Chitin_synth_2	9e-17	0.31	2000.0	hyaluronan synthase 3 isoform X2 [Puntigrus tetrazona]
XP_043119938.1	Chitin_synth_2	9.2e-17	0.31	2000.0	hyaluronan synthase 3 isoform X1 [Puntigrus tetrazona]
XP_035867974.1	Chitin_synth_2	1e-16	0.049	310.0	hyaluronan synthase 3 isoform X1 [Phyllostomus discolor]
