XP_034319771.1	1745	Chitin_synth_2	7.4e-26	2.7999999999999997e-29	1.8e-25	uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_034319771.1	1745	Chitin_synth_2	7.4e-26	1.0	6500.0	uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_041374203.1	1639	Chitin_synth_2	7.5e-26	3.7e-28	2.2999999999999997e-24	chitin synthase chs-2-like [Gigantopelta aegis]
XP_032836332.1	894	Chitin_synth_2	7.9e-26	0.052	330.0	chitin synthase chs-2-like isoform X1 [Petromyzon marinus]
XP_032792014.1	1683	Chitin_synth_2	8.1e-26	1.8999999999999998e-24	1.2e-20	chitin synthase chs-2-like isoform X1 [Daphnia magna]
XP_032792014.1	1683	Chitin_synth_2	8.1e-26	0.0011	6.9	chitin synthase chs-2-like isoform X1 [Daphnia magna]
XP_022306570.1	1451	Chitin_synth_2	8.3e-26	4.6e-27	2.9e-23	uncharacterized protein LOC111112966 isoform X1 [Crassostrea virginica]
XP_043993752.1	1287	Chitin_synth_2	9.1e-26	7.000000000000001e-29	4.3999999999999995e-25	chitin synthase chs-2-like [Gambusia affinis]
XP_043993752.1	1287	Chitin_synth_2	9.1e-26	0.0029	19.0	chitin synthase chs-2-like [Gambusia affinis]
XP_034300665.1	2426	Chitin_synth_2	9.3e-26	1.5e-26	9.4e-23	uncharacterized protein LOC105317566 [Crassostrea gigas]
XP_033728584.1	1784	Chitin_synth_2	1.0999999999999999e-25	8.300000000000001e-27	5.2e-23	chitin synthase chs-2-like isoform X2 [Pecten maximus]
XP_034301296.1	1682	Chitin_synth_2	1.0999999999999999e-25	9e-27	5.7e-23	chitin synthase chs-2 [Crassostrea gigas]
XP_034301296.1	1682	Chitin_synth_2	1.0999999999999999e-25	0.013	81.0	chitin synthase chs-2 [Crassostrea gigas]
XP_035381348.1	1334	Chitin_synth_2	1.4e-25	7.9e-26	5e-22	LOW QUALITY PROTEIN: chitin synthase chs-1 [Electrophorus electricus]
XP_025108144.1	1735	Chitin_synth_2	1.4e-25	0.016	100.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_016767448.1	1457	Chitin_synth_2	1.5e-25	2.4	15000.0	chitin synthase chs-2 [Apis mellifera]
XP_044166096.1	968	Chitin_synth_2	1.7e-25	0.054	340.0	chitin synthase chs-2-like [Acropora millepora]
XP_032836333.1	893	Chitin_synth_2	1.7e-25	0.12	750.0	chitin synthase chs-2-like isoform X2 [Petromyzon marinus]
XP_039966363.1	892	Chitin_synth_2	1.7e-25	1.6000000000000001e-27	9.899999999999999e-24	chitin synthase chs-2 isoform X3 [Bactrocera tryoni]
XP_039966363.1	892	Chitin_synth_2	1.7e-25	0.31	2000.0	chitin synthase chs-2 isoform X3 [Bactrocera tryoni]
XP_031758804.1	1250	Chitin_synth_2	1.8e-25	3.9999999999999996e-26	2.5000000000000002e-22	chitin synthase chs-2-like isoform X1 [Xenopus tropicalis]
XP_034320179.1	1383	Chitin_synth_2	2.1e-25	8.9	56000.0	uncharacterized protein LOC105341274 isoform X1 [Crassostrea gigas]
XP_034320179.1	1383	Chitin_synth_2	2.1e-25	3.2999999999999997e-29	2.1e-25	uncharacterized protein LOC105341274 isoform X1 [Crassostrea gigas]
XP_034337329.1	1153	Chitin_synth_2	2.1e-25	2e-27	1.2e-23	chitin synthase chs-2 [Crassostrea gigas]
XP_037268092.1	921	Chitin_synth_2	2.1999999999999997e-25	1.9000000000000003e-28	1.2e-24	chitin synthase chs-2-like isoform X1 [Rhipicephalus microplus]
XP_037268092.1	921	Chitin_synth_2	2.1999999999999997e-25	7.4	47000.0	chitin synthase chs-2-like isoform X1 [Rhipicephalus microplus]
XP_035476911.1	1278	Chitin_synth_2	2.1999999999999997e-25	1.0999999999999999e-25	7e-22	chitin synthase chs-2-like [Scophthalmus maximus]
XP_035255581.1	1235	Chitin_synth_2	2.3e-25	0.00087	5.5	chitin synthase chs-2-like [Anguilla anguilla]
XP_018120159.2	1243	Chitin_synth_2	2.3e-25	1.4e-26	8.7e-23	chitin synthase chs-2 [Xenopus laevis]
XP_027892611.1	1289	Chitin_synth_2	2.3e-25	3.7e-29	2.3e-25	chitin synthase chs-2-like isoform X1 [Xiphophorus couchianus]
XP_034322785.1	1309	Chitin_synth_2	2.6e-25	0.0015	9.2	chitin synthase chs-2-like isoform X1 [Crassostrea gigas]
XP_032799432.1	1610	Chitin_synth_2	3e-25	0.21	1300.0	chitin synthase chs-2-like [Daphnia magna]
XP_039594755.1	1246	Chitin_synth_2	3e-25	0.027	170.0	chitin synthase chs-2-like isoform X1 [Polypterus senegalus]
XP_044753771.1	1190	Chitin_synth_2	3.1e-25	2.1e-28	1.2999999999999998e-24	chitin synthase chs-2-like isoform X2 [Coccinella septempunctata]
XP_028975885.1	666	Chitin_synth_2	3.4e-25	0.3	1900.0	chitin synthase chs-1-like [Esox lucius]
XP_033731954.1	2442	Chitin_synth_2	3.6999999999999996e-25	0.031	200.0	uncharacterized protein LOC117321593 [Pecten maximus]
XP_034301297.1	858	Chitin_synth_2	3.9e-25	7.999999999999999e-26	5.1e-22	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_044753770.1	1433	Chitin_synth_2	5e-25	0.49	3100.0	chitin synthase chs-2-like isoform X1 [Coccinella septempunctata]
XP_038827446.1	1029	Chitin_synth_2	5.5e-25	1.4e-25	9.1e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Salvelinus namaycush]
XP_038827446.1	1029	Chitin_synth_2	5.5e-25	1.0	6400.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Salvelinus namaycush]
XP_039966361.1	1373	Chitin_synth_2	6.099999999999999e-25	0.73	4600.0	chitin synthase chs-2 isoform X1 [Bactrocera tryoni]
XP_035445859.1	1565	Chitin_synth_2	6.399999999999999e-25	1.5999999999999999e-24	9.9e-21	chitin synthase chs-2-like isoform X4 [Spodoptera frugiperda]
XP_035445859.1	1565	Chitin_synth_2	6.399999999999999e-25	0.00044	2.8	chitin synthase chs-2-like isoform X4 [Spodoptera frugiperda]
XP_034161258.1	1188	Chitin_synth_2	6.5e-25	3.6e-26	2.3000000000000003e-22	chitin synthase chs-1-like [Pangasianodon hypophthalmus]
XP_033930933.1	1417	Chitin_synth_2	6.5e-25	3e-22	1.9e-18	chitin synthase 1 [Pseudochaenichthys georgianus]
XP_033930933.1	1417	Chitin_synth_2	6.5e-25	0.00013	0.83	chitin synthase 1 [Pseudochaenichthys georgianus]
XP_035445857.1	1575	Chitin_synth_2	6.5e-25	1.5999999999999999e-24	1e-20	chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_034657163.1	1405	Chitin_synth_2	7.1e-25	0.015	94.0	chitin synthase chs-2 [Drosophila subobscura]
XP_033492651.1	569	Chitin_synth_2	7.999999999999999e-25	2.0000000000000002e-23	1.3e-19	chitin synthase chs-1-like [Epinephelus lanceolatus]
XP_033492651.1	569	Chitin_synth_2	7.999999999999999e-25	0.00042	2.6	chitin synthase chs-1-like [Epinephelus lanceolatus]
XP_041375046.1	1513	Chitin_synth_2	8.3e-25	9.8e-26	6.2e-22	chitin synthase chs-2-like [Gigantopelta aegis]
XP_041375046.1	1513	Chitin_synth_2	8.3e-25	0.12	770.0	chitin synthase chs-2-like [Gigantopelta aegis]
XP_022324756.1	1523	Chitin_synth_2	8.799999999999999e-25	1.1e-26	6.7e-23	LOW QUALITY PROTEIN: uncharacterized protein LOC111125342 [Crassostrea virginica]
XP_022324756.1	1523	Chitin_synth_2	8.799999999999999e-25	0.93	5900.0	LOW QUALITY PROTEIN: uncharacterized protein LOC111125342 [Crassostrea virginica]
XP_035684216.1	1624	Chitin_synth_2	9.2e-25	8.6e-28	5.3999999999999994e-24	uncharacterized protein LOC118421163 [Branchiostoma floridae]
XP_035684216.1	1624	Chitin_synth_2	9.2e-25	0.87	5500.0	uncharacterized protein LOC118421163 [Branchiostoma floridae]
XP_037040684.1	1501	Chitin_synth_2	9.9e-25	1.6000000000000001e-28	9.9e-25	chitin synthase chs-2 [Bradysia coprophila]
XP_030646447.1	1308	Chitin_synth_2	1.0000000000000001e-24	0.0061	38.0	chitin synthase chs-2-like [Chanos chanos]
XP_039230789.1	844	Chitin_synth_2	1.0000000000000001e-24	7.6e-26	4.8e-22	chitin synthase chs-2 isoform X4 [Drosophila yakuba]
XP_039230789.1	844	Chitin_synth_2	1.0000000000000001e-24	0.045	290.0	chitin synthase chs-2 isoform X4 [Drosophila yakuba]
XP_021323453.1	1119	Chitin_synth_2	1.0000000000000001e-24	5.7e-26	3.6000000000000003e-22	uncharacterized protein si:ch211-264e16.1 isoform X2 [Danio rerio]
XP_035256044.1	1230	Chitin_synth_2	1.2e-24	0.00055	3.5	chitin synthase chs-2-like [Anguilla anguilla]
XP_034777352.1	502	Chitin_synth_2	1.7999999999999997e-24	8.3e-23	5.2e-19	chitin synthase chs-1-like [Acipenser ruthenus]
XP_034777352.1	502	Chitin_synth_2	1.7999999999999997e-24	0.0003	1.9	chitin synthase chs-1-like [Acipenser ruthenus]
XP_039486701.1	1414	Chitin_synth_2	1.7999999999999997e-24	4.2e-26	2.6e-22	chitin synthase chs-2 isoform X2 [Drosophila santomea]
XP_039651509.1	1170	Chitin_synth_2	1.7999999999999997e-24	4.600000000000001e-22	2.9e-18	chitin synthase 1 isoform X2 [Perca fluviatilis]
XP_026727306.1	1565	Chitin_synth_2	1.7999999999999997e-24	0.00066	4.2	chitin synthase chs-2 [Trichoplusia ni]
XP_043908046.1	1312	Chitin_synth_2	2.0000000000000002e-24	3.1000000000000004e-28	2.0000000000000002e-24	chitin synthase chs-2-like [Solea senegalensis]
XP_043908046.1	1312	Chitin_synth_2	2.0000000000000002e-24	0.0039	25.0	chitin synthase chs-2-like [Solea senegalensis]
XP_032574853.1	844	Chitin_synth_2	2.0000000000000002e-24	0.13	800.0	chitin synthase chs-2 isoform X2 [Drosophila sechellia]
XP_035684430.1	1648	Chitin_synth_2	2.1e-24	1.2	7400.0	uncharacterized protein LOC118421304 [Branchiostoma floridae]
XP_022301680.1	1952	Chitin_synth_2	2.2999999999999997e-24	3e-24	1.9e-20	LOW QUALITY PROTEIN: uncharacterized protein LOC111109745 [Crassostrea virginica]
XP_011337973.1	1569	Chitin_synth_2	2.2999999999999997e-24	6.1e-27	3.9e-23	chitin synthase chs-2 [Ooceraea biroi]
XP_011337973.1	1569	Chitin_synth_2	2.2999999999999997e-24	2.2	14000.0	chitin synthase chs-2 [Ooceraea biroi]
XP_030646443.1	1197	Chitin_synth_2	2.4e-24	0.09	570.0	chitin synthase chs-2-like [Chanos chanos]
XP_036368106.1	1638	Chitin_synth_2	2.6999999999999997e-24	5.6e-27	3.6e-23	chitin synthase chs-2-like [Octopus vulgaris]
XP_039651508.1	1412	Chitin_synth_2	2.9e-24	6.300000000000001e-22	4e-18	chitin synthase 1 isoform X1 [Perca fluviatilis]
XP_039230788.1	1314	Chitin_synth_2	3e-24	0.12	730.0	chitin synthase chs-2 isoform X3 [Drosophila yakuba]
XP_028438551.1	1412	Chitin_synth_2	3e-24	5.4e-22	3.4e-18	chitin synthase chs-2-like [Perca flavescens]
XP_039230786.1	1415	Chitin_synth_2	3.3e-24	0.11	720.0	chitin synthase chs-2 isoform X1 [Drosophila yakuba]
XP_008215122.2	1544	Chitin_synth_2	3.5e-24	3.599999999999999e-24	2.3e-20	chitin synthase chs-2 [Nasonia vitripennis]
XP_024256311.1	1114	Chitin_synth_2	3.9e-24	0.1	630.0	chitin synthase chs-2-like [Oncorhynchus tshawytscha]
XP_022324473.1	1761	Chitin_synth_2	4.0000000000000004e-24	1.1e-26	7.000000000000001e-23	uncharacterized protein LOC111125208 isoform X5 [Crassostrea virginica]
XP_022324468.1	1800	Chitin_synth_2	4.2999999999999996e-24	1.1e-26	7.2e-23	uncharacterized protein LOC111125208 isoform X2 [Crassostrea virginica]
XP_022324467.1	1808	Chitin_synth_2	4.2999999999999996e-24	1.2e-26	7.3e-23	uncharacterized protein LOC111125208 isoform X1 [Crassostrea virginica]
XP_041645086.1	1421	Chitin_synth_2	4.5e-24	7.800000000000001e-22	5e-18	chitin synthase 1 [Cheilinus undulatus]
XP_021330071.1	1224	Chitin_synth_2	4.7e-24	5.2e-26	3.3e-22	uncharacterized protein si:ch211-264e16.1 isoform X3 [Danio rerio]
XP_032574852.1	1392	Chitin_synth_2	5.3999999999999994e-24	0.15	970.0	chitin synthase chs-2 isoform X1 [Drosophila sechellia]
XP_030646448.1	1424	Chitin_synth_2	5.5999999999999996e-24	8.9e-28	5.5999999999999996e-24	chitin synthase chs-1-like [Chanos chanos]
XP_016032928.2	1415	Chitin_synth_2	5.8e-24	5.8e-26	3.7000000000000005e-22	chitin synthase chs-2 [Drosophila simulans]
XP_016032928.2	1415	Chitin_synth_2	5.8e-24	0.16	990.0	chitin synthase chs-2 [Drosophila simulans]
XP_041374865.1	1151	Chitin_synth_2	6.3e-24	3.3e-24	2.1e-20	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Gigantopelta aegis]
XP_030646444.1	1168	Chitin_synth_2	6.499999999999999e-24	1e-27	6.499999999999999e-24	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Chanos chanos]
XP_029646473.1	1754	Chitin_synth_2	9.199999999999999e-24	4.3	27000.0	chitin synthase chs-2-like [Octopus vulgaris]
XP_043885771.1	1403	Chitin_synth_2	9.499999999999999e-24	1.1e-22	7e-19	chitin synthase 1 isoform X2 [Solea senegalensis]
XP_037938535.1	1344	Chitin_synth_2	1.2e-23	0.0008	5.1	chitin synthase chs-2 [Teleopsis dalmanni]
XP_028975632.2	1252	Chitin_synth_2	1.4000000000000002e-23	4.9000000000000005e-27	3.1e-23	chitin synthase chs-2-like isoform X1 [Esox lucius]
XP_041664363.1	1315	Chitin_synth_2	1.4000000000000002e-23	6.8e-25	4.3e-21	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Cheilinus undulatus]
XP_041664363.1	1315	Chitin_synth_2	1.4000000000000002e-23	0.89	5700.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Cheilinus undulatus]
XP_037721276.1	1391	Chitin_synth_2	1.5e-23	0.43	2700.0	chitin synthase chs-2 [Drosophila subpulchrella]
XP_035684244.1	1057	Chitin_synth_2	1.6000000000000002e-23	3.5e-26	2.2e-22	uncharacterized protein LOC118421190 [Branchiostoma floridae]
XP_012710607.2	1416	Chitin_synth_2	1.7e-23	9.9e-22	6.3e-18	chitin synthase 1 [Fundulus heteroclitus]
XP_029950724.1	1403	Chitin_synth_2	1.8e-23	2.8000000000000004e-22	1.7e-18	chitin synthase chs-2-like [Salarias fasciatus]
XP_039594921.1	1512	Chitin_synth_2	2.2e-23	2.6e-23	1.7e-19	chitin synthase 1 [Polypterus senegalus]
XP_039594921.1	1512	Chitin_synth_2	2.2e-23	0.15	920.0	chitin synthase 1 [Polypterus senegalus]
XP_033861076.1	515	Chitin_synth_2	2.3e-23	0.0041	26.0	chitin synthase chs-1-like [Acipenser ruthenus]
XP_035669145.1	818	Chitin_synth_2	2.9e-23	3.5e-20	2.2e-16	chitin synthase chs-1-like [Branchiostoma floridae]
XP_035669145.1	818	Chitin_synth_2	2.9e-23	3.8e-06	0.024	chitin synthase chs-1-like [Branchiostoma floridae]
XP_016927016.2	1391	Chitin_synth_2	3.3e-23	7.4e-26	4.7e-22	chitin synthase chs-2 [Drosophila suzukii]
XP_041836604.1	1420	Chitin_synth_2	3.3e-23	1.5e-21	9.8e-18	chitin synthase 1 [Melanotaenia boesemani]
XP_041836604.1	1420	Chitin_synth_2	3.3e-23	0.0011	6.8	chitin synthase 1 [Melanotaenia boesemani]
XP_016770740.1	1472	Chitin_synth_2	3.5e-23	9.6e-27	6e-23	chitin synthase chs-2 isoform X5 [Apis mellifera]
XP_026798939.2	1435	Chitin_synth_2	3.6e-23	1.2e-21	7.7e-18	chitin synthase 1 [Pangasianodon hypophthalmus]
XP_026798939.2	1435	Chitin_synth_2	3.6e-23	0.0013	8.1	chitin synthase 1 [Pangasianodon hypophthalmus]
XP_029318180.1	1409	Chitin_synth_2	4.0000000000000004e-23	9e-22	5.7e-18	chitin synthase chs-2-like [Cottoperca gobio]
XP_029318180.1	1409	Chitin_synth_2	4.0000000000000004e-23	0.0035	22.0	chitin synthase chs-2-like [Cottoperca gobio]
XP_014035675.1	1441	Chitin_synth_2	4.3e-23	4e-22	2.6e-18	PREDICTED: uncharacterized protein LOC106589822 isoform X2 [Salmo salar]
XP_014035675.1	1441	Chitin_synth_2	4.3e-23	0.0075	48.0	PREDICTED: uncharacterized protein LOC106589822 isoform X2 [Salmo salar]
XP_014042462.1	362	Chitin_synth_2	5.2e-23	3.6e-23	2.3e-19	PREDICTED: chitin synthase 8-like [Salmo salar]
XP_014042462.1	362	Chitin_synth_2	5.2e-23	0.073	460.0	PREDICTED: chitin synthase 8-like [Salmo salar]
XP_010887243.2	1433	Chitin_synth_2	5.4e-23	2.9e-22	1.8e-18	chitin synthase 1 [Esox lucius]
XP_010887243.2	1433	Chitin_synth_2	5.4e-23	0.049	310.0	chitin synthase 1 [Esox lucius]
XP_043992616.1	1419	Chitin_synth_2	5.600000000000001e-23	1.9e-21	1.2e-17	chitin synthase 1 [Gambusia affinis]
XP_043992616.1	1419	Chitin_synth_2	5.600000000000001e-23	0.0013	8.3	chitin synthase 1 [Gambusia affinis]
XP_040026061.1	718	Chitin_synth_2	6.1e-23	1.3e-21	7.9e-18	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Gasterosteus aculeatus aculeatus]
XP_023849443.1	1438	Chitin_synth_2	6.3e-23	5.1e-22	3.2e-18	uncharacterized protein LOC111968120 isoform X2 [Salvelinus alpinus]
XP_035669150.1	327	Chitin_synth_2	6.8e-23	3.2e-26	2e-22	chitin synthase chs-2-like [Branchiostoma floridae]
XP_038830536.1	1439	Chitin_synth_2	8.1e-23	6.6e-22	4.2e-18	chitin synthase chs-2-like [Salvelinus namaycush]
XP_025078145.1	2305	Chitin_synth_2	8.2e-23	1.3e-26	8.2e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_025078145.1	2305	Chitin_synth_2	8.2e-23	1.9	12000.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_013983103.1	527	Chitin_synth_2	8.4e-23	4.4e-23	2.8e-19	PREDICTED: chitin synthase 2-like [Salmo salar]
XP_013983103.1	527	Chitin_synth_2	8.4e-23	0.1	650.0	PREDICTED: chitin synthase 2-like [Salmo salar]
XP_033839656.1	1417	Chitin_synth_2	9.6e-23	7.200000000000001e-22	4.5e-18	chitin synthase 1 isoform X1 [Periophthalmus magnuspinnatus]
XP_030597372.1	1276	Chitin_synth_2	1.3e-22	0.14	880.0	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Archocentrus centrarchus]
XP_040894744.1	1431	Chitin_synth_2	1.3e-22	1.2e-21	7.4e-18	chitin synthase 1 [Toxotes jaculatrix]
XP_035656851.1	1438	Chitin_synth_2	1.4000000000000002e-22	9.9e-22	6.2e-18	chitin synthase chs-2-like isoform X2 [Oncorhynchus keta]
XP_035656850.1	1439	Chitin_synth_2	1.4000000000000002e-22	0.01	64.0	chitin synthase chs-2-like isoform X1 [Oncorhynchus keta]
XP_035660388.1	1582	Chitin_synth_2	1.8000000000000001e-22	0.11	690.0	uncharacterized protein LOC118405094 [Branchiostoma floridae]
XP_021432194.2	1438	Chitin_synth_2	1.8000000000000001e-22	8.700000000000001e-22	5.5e-18	chitin synthase chs-2 isoform X2 [Oncorhynchus mykiss]
XP_027870289.1	1423	Chitin_synth_2	1.8000000000000001e-22	2.1e-21	1.3e-17	chitin synthase chs-2-like [Xiphophorus couchianus]
XP_037301744.1	908	Chitin_synth_2	1.9e-22	6.2e-26	3.9000000000000004e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like  partial [Manduca sexta]
XP_032834700.1	1507	Chitin_synth_2	2e-22	6.2	39000.0	chitin synthase chs-2-like [Petromyzon marinus]
XP_018604827.1	1396	Chitin_synth_2	2e-22	1.2e-22	7.3e-19	chitin synthase chs-2-like [Scleropages formosus]
XP_018604827.1	1396	Chitin_synth_2	2e-22	0.34	2100.0	chitin synthase chs-2-like [Scleropages formosus]
XP_038846788.1	1436	Chitin_synth_2	2.3000000000000003e-22	8.8e-22	5.6e-18	chitin synthase chs-2-like [Salvelinus namaycush]
XP_023187927.1	1423	Chitin_synth_2	2.3000000000000003e-22	1.7e-21	1.1e-17	uncharacterized protein LOC102216714 [Xiphophorus maculatus]
XP_031435173.2	614	Chitin_synth_2	2.3000000000000003e-22	1.1e-22	6.9e-19	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Clupea harengus]
XP_014069157.1	1435	Chitin_synth_2	2.6e-22	1.1e-21	7.1e-18	PREDICTED: uncharacterized protein LOC106612488 isoform X2 [Salmo salar]
XP_033487927.1	1315	Chitin_synth_2	2.7e-22	2.7e-21	1.7e-17	chitin synthase 1 [Epinephelus lanceolatus]
XP_033487927.1	1315	Chitin_synth_2	2.7e-22	0.0055	35.0	chitin synthase 1 [Epinephelus lanceolatus]
XP_041744232.1	1436	Chitin_synth_2	2.8000000000000004e-22	1.3e-21	8.4e-18	chitin synthase chs-2-like isoform X2 [Coregonus clupeaformis]
XP_026086044.1	903	Chitin_synth_2	3e-22	1.4999999999999998e-24	9.7e-21	chitin synthase chs-1-like [Carassius auratus]
XP_026086044.1	903	Chitin_synth_2	3e-22	0.014	91.0	chitin synthase chs-1-like [Carassius auratus]
XP_031691303.1	1435	Chitin_synth_2	3.1e-22	5.700000000000001e-22	3.6e-18	chitin synthase chs-2 isoform X2 [Oncorhynchus kisutch]
XP_031691303.1	1435	Chitin_synth_2	3.1e-22	0.14	860.0	chitin synthase chs-2 isoform X2 [Oncorhynchus kisutch]
XP_044203061.1	1423	Chitin_synth_2	3.4000000000000003e-22	1.4e-21	8.6e-18	chitin synthase 1 [Thunnus albacares]
XP_044203061.1	1423	Chitin_synth_2	3.4000000000000003e-22	0.012	78.0	chitin synthase 1 [Thunnus albacares]
XP_020721094.1	1445	Chitin_synth_2	3.4000000000000003e-22	5.4e-26	3.4000000000000003e-22	uncharacterized protein LOC100651910 [Bombus terrestris]
XP_042266512.1	1423	Chitin_synth_2	4.3e-22	1.3e-21	8.1e-18	chitin synthase 1 [Thunnus maccoyii]
XP_041374257.1	1627	Chitin_synth_2	4.500000000000001e-22	1.3e-23	8.4e-20	chitin synthase chs-2-like [Gigantopelta aegis]
XP_037609379.1	1410	Chitin_synth_2	4.7e-22	4.900000000000001e-22	3.1e-18	chitin synthase 1 [Sebastes umbrosus]
XP_043578934.1	1446	Chitin_synth_2	4.900000000000001e-22	7.7e-26	4.900000000000001e-22	chitin synthase chs-2-like isoform X3 [Bombus pyrosoma]
XP_043578934.1	1446	Chitin_synth_2	4.900000000000001e-22	1.3	8500.0	chitin synthase chs-2-like isoform X3 [Bombus pyrosoma]
XP_042343741.1	1420	Chitin_synth_2	4.900000000000001e-22	2.4e-21	1.5e-17	chitin synthase 1 [Plectropomus leopardus]
XP_043578928.1	1502	Chitin_synth_2	4.900000000000001e-22	1.3	8100.0	chitin synthase chs-2-like isoform X2 [Bombus pyrosoma]
XP_011490431.1	1444	Chitin_synth_2	5e-22	1.4e-21	9.1e-18	uncharacterized protein LOC105357250 [Oryzias latipes]
XP_011490431.1	1444	Chitin_synth_2	5e-22	0.047	300.0	uncharacterized protein LOC105357250 [Oryzias latipes]
XP_043578920.1	1527	Chitin_synth_2	5.1e-22	1.3	8300.0	chitin synthase chs-2-like isoform X1 [Bombus pyrosoma]
XP_036374397.1	1251	Chitin_synth_2	6.800000000000001e-22	1.2e-25	7.6e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Megalops cyprinoides]
XP_011440423.3	1195	Chitin_synth_2	7.7e-22	3.3e-05	0.21	uncharacterized protein LOC105337412 [Crassostrea gigas]
XP_041715015.1	1437	Chitin_synth_2	8.4e-22	1.6e-21	1e-17	chitin synthase chs-2-like isoform X2 [Coregonus clupeaformis]
XP_041715015.1	1437	Chitin_synth_2	8.4e-22	0.037	230.0	chitin synthase chs-2-like isoform X2 [Coregonus clupeaformis]
XP_033860793.1	740	Chitin_synth_2	9e-22	3.3e-22	2.1e-18	chitin synthase chs-2-like [Acipenser ruthenus]
XP_033860793.1	740	Chitin_synth_2	9e-22	0.17	1100.0	chitin synthase chs-2-like [Acipenser ruthenus]
XP_036403039.1	1407	Chitin_synth_2	1.1e-21	4.9e-23	3.1e-19	chitin synthase 1 [Megalops cyprinoides]
XP_036403039.1	1407	Chitin_synth_2	1.1e-21	2.5	16000.0	chitin synthase 1 [Megalops cyprinoides]
XP_031417776.2	989	Chitin_synth_2	1.2e-21	4.6e-25	2.9e-21	LOW QUALITY PROTEIN: chitin synthase chs-2 [Clupea harengus]
XP_028975887.2	977	Chitin_synth_2	1.5e-21	3.1e-25	2e-21	chitin synthase chs-2-like [Esox lucius]
XP_028975887.2	977	Chitin_synth_2	1.5e-21	0.13	830.0	chitin synthase chs-2-like [Esox lucius]
XP_026135089.1	1448	Chitin_synth_2	1.5e-21	4.7e-21	3e-17	chitin synthase chs-2-like [Carassius auratus]
XP_025094394.1	1124	Chitin_synth_2	2.3e-21	9.199999999999999e-24	5.8e-20	uncharacterized protein LOC112564043 [Pomacea canaliculata]
XP_025094394.1	1124	Chitin_synth_2	2.3e-21	0.095	600.0	uncharacterized protein LOC112564043 [Pomacea canaliculata]
XP_017159367.1	1501	Chitin_synth_2	2.4e-21	1.2e-20	7.6e-17	PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC103462893 [Poecilia reticulata]
XP_040570242.1	1310	Chitin_synth_2	2.6e-21	4.1e-25	2.6e-21	chitin synthase chs-2-like isoform X1 [Lepeophtheirus salmonis]
XP_042624309.1	1446	Chitin_synth_2	2.6e-21	1.6e-21	9.9e-18	chitin synthase chs-2-like isoform X1 [Cyprinus carpio]
XP_031435213.1	1414	Chitin_synth_2	3.2e-21	1.3e-22	8.2e-19	chitin synthase 1 [Clupea harengus]
XP_017134826.1	1407	Chitin_synth_2	3.5e-21	5.5e-25	3.5e-21	chitin synthase chs-2 [Drosophila miranda]
XP_036362447.1	1411	Chitin_synth_2	3.5e-21	8.599999999999999e-24	5.4e-20	uncharacterized protein LOC118765089 [Octopus vulgaris]
XP_036362447.1	1411	Chitin_synth_2	3.5e-21	0.53	3400.0	uncharacterized protein LOC118765089 [Octopus vulgaris]
XP_034044491.1	1415	Chitin_synth_2	3.8e-21	3.7000000000000005e-22	2.3e-18	chitin synthase 1 [Thalassophryne amazonica]
XP_035011461.1	1420	Chitin_synth_2	4.5e-21	6.2e-21	3.9e-17	chitin synthase 1 [Hippoglossus stenolepis]
XP_036951172.1	1425	Chitin_synth_2	6.5e-21	1.1e-21	7.2e-18	chitin synthase 1 [Acanthopagrus latus]
XP_001352881.4	1402	Chitin_synth_2	7.8e-21	1.2e-24	7.8e-21	chitin synthase chs-2 [Drosophila pseudoobscura]
XP_001352881.4	1402	Chitin_synth_2	7.8e-21	0.99	6300.0	chitin synthase chs-2 [Drosophila pseudoobscura]
XP_040056443.1	1413	Chitin_synth_2	8.9e-21	1.5e-20	9.2e-17	chitin synthase 1 [Gasterosteus aculeatus aculeatus]
XP_034433772.1	1448	Chitin_synth_2	1.1e-20	5.7e-21	3.6e-17	chitin synthase 1 [Hippoglossus hippoglossus]
XP_035485068.1	1425	Chitin_synth_2	1.1e-20	5.1e-21	3.3e-17	LOW QUALITY PROTEIN: chitin synthase 1 [Scophthalmus maximus]
